ID;CV_Sentences;Sentences_CV_clean;CV_Number;Sentence_line;Nb_tokens;%texte_lu;%texte_lu_fin_ligne;Is_alpha;Grammar;Label
ID1260;- Travailleur social agréé (Décembre 2008);- Travailleur social agréé Décembre 2008;CV_37;17;8;94.14;5.86;[False, True, True, True, True, False];['PUNCT', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NUM'];0
ID1261;- Membre de l'Association des travailleurs sociaux;- Membre de l'Association des travailleurs sociaux;CV_37;18;8;96.90;3.10;[False, True, True, False, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ'];0
ID1262;- Membre du groupe d'action sociale de Condorcet;- Membre du groupe d'action sociale de Condorcet;CV_37;19;9;100.00;0.00;[False, True, True, True, False, True, True, True, True];['PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN'];0
ID1263;MICHELLE ANDRÉ  ;MICHELLE ANDRÉ  ;CV_38;0;3;0.85;99.15;[True, True, False];['NOUN', 'PROPN', 'SPACE'];1
ID1264;Assitante de direction  PROFIL PROFESSIONNEL  ;Assitante de direction  PROFIL PROFESSIONNEL  ;CV_38;1;7;2.84;97.16;[True, True, True, False, True, True, False];['PROPN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'SPACE'];0
ID1265;Assistante de direction qualifiée avec plus de 10 ans d'expérience dans le domaine de la coordination, planification et des tâches opérationnelles et administratives quotidiennes  COORDONNÉES  + _ Téléphone :;Assistante de direction qualifiée avec plus de 10 ans d'expérience dans le domaine de la coordination, planification et des tâches opérationnelles et administratives quotidiennes  COORDONNÉES  + _ Téléphone :;CV_38;2;33;12.22;87.78;[True, True, True, True, True, True, True, False, True, False, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False, False, False, True, False];['NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'ADV', 'ADP', 'NUM', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'ADJ', 'SPACE', 'PROPN', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'PUNCT'];0
ID1266;01 23 46 67 89 +_ Portable :;01 23 46 67 89 +_ Portable :;CV_38;3;9;14.77;85.23;[False, False, False, False, False, False, False, True, False];['NOUN', 'DET', 'DET', 'DET', 'DET', 'ADP', 'SPACE', 'ADJ', 'PUNCT'];0
ID1267;01 23 56 89 99  + _bonjour@supersite.fr  *_ www.sitevraiementsuper.fr + _12,rue;01 23 56 89 99  + _bonjour@supersite.fr  *_ www.sitevraiementsuper.fr + _12,rue;CV_38;4;16;19.32;80.68;[False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False];['NOUN', 'DET', 'DET', 'DET', 'DET', 'SPACE', 'ADP', 'SPACE', 'PROPN', 'SPACE', 'ADP', 'ADJ', 'PROPN', 'ADP', 'SPACE', 'NOUN'];0
ID1268;Desaix 75000 Paris  ;Desaix 75000 Paris  ;CV_38;5;4;20.45;79.55;[True, False, True, False];['NOUN', 'NUM', 'PROPN', 'SPACE'];0
ID1269;QUALIFICATIONS  Plus d'une décennie de service à la préparation de rapports précis et soigneusement documentés, la gestion d' agendas chargés et la gestion des tâches quotidiennes de secrétériat.  ;QUALIFICATIONS  Plus d'une décennie de service à la préparation de rapports précis et soigneusement documentés, la gestion d' agendas chargés et la gestion des tâches quotidiennes de secrétériat.  ;CV_38;6;34;30.11;69.89;[True, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, False];['NOUN', 'SPACE', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADV', 'VERB', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'SPACE'];0
ID1270;COMPÉTENCES ET SAVOIR;COMPÉTENCES ET SAVOIR;CV_38;7;3;30.97;69.03;[True, True, True];['NOUN', 'CCONJ', 'NOUN'];0
ID1271;-FAIRE  + Compétences en communication et relations interpersonnelles  ;-FAIRE  + Compétences en communication et relations interpersonnelles  ;CV_38;8;11;34.09;65.91;[False, False, False, True, True, True, True, True, True, False];['PUNCT', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'SPACE'];0
ID1272;-;-;CV_38;9;1;34.38;65.62;[False];['PUNCT'];0
ID1273;Excellentes compétences organisationnelles et capacité de mener plusieurs tâches en même temps  ;Excellentes compétences organisationnelles et capacité de mener plusieurs tâches en même temps  ;CV_38;10;13;38.07;61.93;[True, True, True, True, True, True, True, True, True, True, True, True, False];['ADJ', 'NOUN', 'ADJ', 'CCONJ', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'SPACE'];0
ID1274;-;-;CV_38;11;1;38.35;61.65;[False];['PUNCT'];0
ID1275;Excellentes compétences en expression écrite  * Anglais et espagnol courants     EXPÉRIENCE PROFESSIONNELLE  ;Excellentes compétences en expression écrite  * Anglais et espagnol courants     EXPÉRIENCE PROFESSIONNELLE  ;CV_38;12;15;42.61;57.39;[True, True, True, True, True, False, False, True, True, True, True, False, True, True, False];['ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'SPACE', 'ADP', 'PROPN', 'CCONJ', 'ADJ', 'ADJ', 'SPACE', 'NOUN', 'PROPN', 'SPACE'];0
ID1276;Assitante de direction  ABC Saint-Denis (janvier 2014;Assitante de direction  ABC Saint-Denis janvier 2014;CV_38;13;9;45.17;54.83;[True, True, True, False, True, False, True, False];['PROPN', 'ADP', 'NOUN', 'SPACE', 'PROPN', 'PROPN', 'NOUN', 'NUM'];0
ID1277;- présent)  + Offre un soutien administratif au PDG et à d'autres membres de l'équipe de direction.;- présent  + Offre un soutien administratif au PDG et à d'autres membres de l'équipe de direction.;CV_38;14;22;51.42;48.58;[False, True, False, False, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False];['PUNCT', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];0
ID1278; ; ;CV_38;15;1;51.70;48.30;[False];['SPACE'];0
ID1279;+ Maintient l'agenda du PDG: planifie des réunions, des téléconférences et des voyages.;+ Maintient l'agenda du PDG: planifie des réunions, des téléconférences et des voyages.;CV_38;16;17;56.53;43.47;[False, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, False];['ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'PUNCT'];0
ID1280; ; ;CV_38;17;1;56.82;43.18;[False];['SPACE'];0
ID1281;Assitante de direction Cabinet DEF de Saint-Denis (juin 2009;Assitante de direction Cabinet DEF de Saint-Denis juin 2009;CV_38;18;10;59.66;40.34;[True, True, True, True, True, True, False, True, False];['PROPN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'NUM'];0
ID1282;- jan 2014)  + Offrir de l'aide à l'associé principal du cabinet.  + Gestion des dépôts bancaires et autres documents de comptabiité.;- jan 2014  + Offrir de l'aide à l'associé principal du cabinet.  + Gestion des dépôts bancaires et autres documents de comptabiité.;CV_38;19;29;67.90;32.10;[False, True, False, False, False, True, True, False, True, True, False, True, True, True, True, False, False, False, True, True, True, True, True, True, True, True, True, False];['PUNCT', 'NOUN', 'NUM', 'SPACE', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];0
ID1283;+ Planification et coordination des initiatives de RP, des événements commerciaux, et plus encore.  FORMATION  Université de Nantes  DU en gestion des entreprises , classe de 2009  + Secrétaire du club de marketing de l'Université de Nantes + _ Membre et collaboratrice au journal Le Pont de Nantes + Membre du Club des écrivains  Lycée de Saint-Denis  ;+ Planification et coordination des initiatives de RP, des événements commerciaux, et plus encore.  FORMATION  Université de Nantes  DU en gestion des entreprises , classe de 2009  + Secrétaire du club de marketing de l'Université de Nantes + _ Membre et collaboratrice au journal Le Pont de Nantes + Membre du Club des écrivains  Lycée de Saint-Denis  ;CV_38;20;67;86.93;13.07;[False, True, True, True, True, True, True, True, False, True, True, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, True, True, False, True, True, False, False, False, True, True, True, True, True, True, False, True, True, True, False, False, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True, True, False, False];['ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'DET', 'NOUN', 'ADJ', 'PUNCT', 'CCONJ', 'ADV', 'ADV', 'PUNCT', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'ADP', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NUM', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'SPACE', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'ADP', 'PROPN', 'SPACE'];0
ID1284;20056;20056;CV_38;21;1;87.22;12.78;[False];['SPACE'];0
ID1285;Baccalauréat  Major de promotion  + _ Secrétaire, Secrétaire du club d'entrepreneuriat, + Membre du conseil étudiant  +.;Baccalauréat  Major de promotion  + _ Secrétaire, Secrétaire du club d'entrepreneuriat, + Membre du conseil étudiant  +.;CV_38;22;24;94.03;5.97;[True, False, True, True, True, False, False, False, True, False, True, True, True, False, True, False, False, True, True, True, True, False, False, False];['NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'SPACE', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'PUNCT'];0
ID1286;Membre du Club de la culture  + Membre du Club d'espagnol  + Membre du cCub des étudiants étrangers;Membre du Club de la culture  + Membre du Club d'espagnol  + Membre du cCub des étudiants étrangers;CV_38;23;21;100.00;0.00;[True, True, True, True, True, True, False, False, True, True, True, False, True, False, False, True, True, True, True, True, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'ADP', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NOUN', 'ADJ'];0
ID1287;À MON SUJET  ;À MON SUJET  ;CV_39;0;4;1.47;98.53;[True, True, True, False];['ADP', 'DET', 'NOUN', 'SPACE'];0
ID1288;Un graphiste est un professionnel de l'industrie du graphisme et des arts graphiques qui assemble des images, de la typographie ou des images animées pour créer un élément de design.;Un graphiste est un professionnel de l'industrie du graphisme et des arts graphiques qui assemble des images, de la typographie ou des images animées pour créer un élément de design.;CV_39;1;33;13.55;86.45;[True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];0
ID1289;Un graphiste crée des images qui seront ensuite publiées.  ;Un graphiste crée des images qui seront ensuite publiées.  ;CV_39;2;11;17.58;82.42;[True, True, True, True, True, True, True, True, True, False, False];['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'AUX', 'ADV', 'VERB', 'PUNCT', 'SPACE'];0
ID1290;COMPÉTENCES  ;COMPÉTENCES  ;CV_39;3;2;18.32;81.68;[True, False];['NOUN', 'SPACE'];0
ID1291;Conception graphique;Conception graphique;CV_39;4;2;19.05;80.95;[True, True];['NOUN', 'ADJ'];0
ID1292;Illustration;Illustration;CV_39;5;1;19.41;80.59;[True];['NOUN'];0
ID1293;Photographie;Photographie;CV_39;6;1;19.78;80.22;[True];['NOUN'];0
ID1294;Graphiques;Graphiques;CV_39;7;1;20.15;79.85;[True];['NOUN'];0
ID1295;mobiles;mobiles;CV_39;8;1;20.51;79.49;[True];['ADJ'];0
ID1296;Vidéographie  Mise en page     COORDONNÉES  ;Vidéographie  Mise en page     COORDONNÉES  ;CV_39;9;8;23.44;76.56;[True, False, True, True, True, False, True, False];['NOUN', 'SPACE', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'PROPN', 'SPACE'];0
ID1297;01 22 54 76 88 bonjour@sitevraimentsuper.fr www.sitevraimentsuper.fr  ;01 22 54 76 88 bonjour@sitevraimentsuper.fr www.sitevraimentsuper.fr  ;CV_39;10;8;26.37;73.63;[False, False, False, False, False, False, False, False];['NOUN', 'DET', 'DET', 'DET', 'NUM', 'NOUN', 'ADJ', 'SPACE'];0
ID1298;ROMANE LARRANT;ROMANE LARRANT;CV_39;11;2;27.11;72.89;[True, True];['PROPN', 'PROPN'];1
ID1299; ; ;CV_39;12;1;27.47;72.53;[False];['SPACE'];0
ID1300;GRAPHISTE  ÉDUCATION  Université Blaise Pascal 2019 - 2023;GRAPHISTE  ÉDUCATION  Université Blaise Pascal 2019 - 2023;CV_39;13;10;31.14;68.86;[True, False, True, False, True, True, True, False, False, False];['NOUN', 'SPACE', 'NOUN', 'SPACE', 'NOUN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN'];0
ID1301;|;|;CV_39;14;1;31.50;68.50;[False];['ADV'];0
ID1302;Licence en Arts Multimédia  ;Licence en Arts Multimédia  ;CV_39;15;5;33.33;66.67;[True, True, True, True, False];['NOUN', 'ADP', 'NOUN', 'PROPN', 'SPACE'];0
ID1303;Université Blaise Pascal  2023-2024;Université Blaise Pascal  2023-2024;CV_39;16;7;35.90;64.10;[True, True, True, False, False, False, False];['NOUN', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'NOUN', 'NOUN'];0
ID1304;|;|;CV_39;17;1;36.26;63.74;[False];['ADV'];0
ID1305;Certificat de Formation en Graphisme et Illustration  EXPÉRIENCE  + 2023STUDIO D'IMPRESSION;Certificat de Formation en Graphisme et Illustration  EXPÉRIENCE  + 2023STUDIO D'IMPRESSION;CV_39;18;14;41.39;58.61;[True, True, True, True, True, True, True, False, True, False, False, False, False, True];['NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'ADP', 'NUM', 'ADP', 'NOUN'];0
ID1306;GRAPHIQUE GRAPHISTE JUNIOR  + En charge de la création des graphiques de la mise en page hors-ligne.;GRAPHIQUE GRAPHISTE JUNIOR  + En charge de la création des graphiques de la mise en page hors-ligne.;CV_39;19;19;48.35;51.65;[True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False];['ADJ', 'NOUN', 'PROPN', 'SPACE', 'ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT'];0
ID1307; ; ;CV_39;20;1;48.72;51.28;[False];['SPACE'];0
ID1308;+ Édition des photos éditoriales pour les clients et les magasins, ainsi que pour les publications sur les réseaux sociaux  + Organisation des fichiers  + 2025STUDIO D'IMPRESSION;+ Édition des photos éditoriales pour les clients et les magasins, ainsi que pour les publications sur les réseaux sociaux  + Organisation des fichiers  + 2025STUDIO D'IMPRESSION;CV_39;21;31;60.07;39.93;[False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, False, False, False, True];['ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'PROPN', 'ADP', 'NOUN'];0
ID1309;GRAPHIQUE GRAPHISTE SENIOR  + En charge de la création des graphiques de la mise en page hors-ligne.;GRAPHIQUE GRAPHISTE SENIOR  + En charge de la création des graphiques de la mise en page hors-ligne.;CV_39;22;19;67.03;32.97;[True, True, True, False, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False];['ADJ', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PUNCT'];0
ID1310; ; ;CV_39;23;1;67.40;32.60;[False];['SPACE'];0
ID1311;+ En charge de la création des graphiques de la mise en page hors-ligne;+ En charge de la création des graphiques de la mise en page hors-ligne;CV_39;24;14;72.53;27.47;[False, True, True, True, True, True, True, True, True, True, True, True, True, False];['ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ'];0
ID1312;.;.;CV_39;25;1;72.89;27.11;[False];['PUNCT'];0
ID1313; ; ;CV_39;26;1;73.26;26.74;[False];['SPACE'];0
ID1314;+ Édition des photos éditoriales pour les clients et les magasines, ainsi que pour les publications sur les réseaux sociaux  + Organisation des fichiers  + 2028STUDIO D'IMPRESSION GRAPHIQUE;+ Édition des photos éditoriales pour les clients et les magasines, ainsi que pour les publications sur les réseaux sociaux  + Organisation des fichiers  + 2028STUDIO D'IMPRESSION GRAPHIQUE;CV_39;27;32;84.98;15.02;[False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, False, False, False, True, True];['ADP', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'PUNCT', 'ADV', 'SCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'ADP', 'NOUN', 'SPACE', 'ADP', 'VERB', 'ADP', 'NOUN', 'ADJ'];0
ID1315;GRAPHISTE SENIOR  + Travail en étroite collaboration avec l'équipe marketing pour produire des concepts pour les clients.;GRAPHISTE SENIOR  + Travail en étroite collaboration avec l'équipe marketing pour produire des concepts pour les clients.;CV_39;28;20;92.31;7.69;[True, True, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, False];['NOUN', 'ADJ', 'SPACE', 'ADP', 'NOUN', 'ADP', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT'];0
ID1316; ; ;CV_39;29;1;92.67;7.33;[False];['SPACE'];0
ID1317;+ Créé des concepts pour les principaux clients tels que la production de musique de Némo et plus encore.;+ Créé des concepts pour les principaux clients tels que la production de musique de Némo et plus encore.;CV_39;30;20;100.00;0.00;[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False];['ADP', 'NOUN', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADJ', 'SCONJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'CCONJ', 'ADV', 'ADV', 'PUNCT'];0
ID1318;LUCIE MARNIER;LUCIE MARNIER;CV_40;0;2;0.85;99.15;[True, True];['PROPN', 'PROPN'];1
ID1319; ; ;CV_40;1;1;1.27;98.73;[False];['SPACE'];0
ID1320;#NOM?;#NOM?;CV_40;2;9;5.08;94.92;[False, True, False, False, True, True, True, True, True];['ADP', 'NOUN', 'ADP', 'SPACE', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN'];0
ID1321;Un graphiste est un professionnel de 2019 - 2023 + Université de Dijon l'industrie du graphisme et des arts Licence en Communication graphiques qui assemble des images, de la 2023 - 2024 + Université de Dijon  typographie ou des images animées pour  créer un élément de design.;Un graphiste est un professionnel de 2019 - 2023 + Université de Dijon l'industrie du graphisme et des arts Licence en Communication graphiques qui assemble des images, de la 2023 - 2024 + Université de Dijon  typographie ou des images animées pour  créer un élément de design.;CV_40;3;52;27.12;72.88;[True, True, True, True, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False];['DET', 'NOUN', 'AUX', 'DET', 'NOUN', 'ADP', 'NUM', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'NOUN', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'ADP', 'SPACE', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT'];0
